source,target,relationship,followers,platform,predicted_sentiment,content,date,layanan
natzyadelia,indihome,comment,0,instagram,negative,@indihome lah kocak lu ya org gua udah dm,13/11/2025 21.36.26,IndiHome
natzyadelia,indihome,comment,0,instagram,negative,operator nya pd makan gaji buta ya? ini wifi katanya bakal di ganti frekuensi malah ilang jaringan nya masa cuma benerin gitu doang gabisa sih. ga recommend bgt ini INDIHOME,13/11/2025 21.33.13,IndiHome
zakigusti_1904,indihome,comment,434,instagram,negative,@indihome SDH tapi GK ada respon? Petugasnya pemalas apa GK di gaji nih?🗿,13/11/2025 21.31.34,IndiHome
iwayanarikrisna,indihome,comment,0,instagram,neutral,"@indihome sudah sy dm berkali kali jawabannya ttp sm , mohon maaf , harap bersabar, tunggu sebentar, sampe kiamat gtu aja trus jawabannya",13/11/2025 21.29.30,IndiHome
apaa_punnn,indihome,comment,0,instagram,negative,@indihome tidak ada jaringan mulu kak,13/11/2025 21.27.40,IndiHome
iwayanarikrisna,indihome,comment,0,instagram,negative,"@indihome ini jawaban yg sm dr 2 hari yg lalu, sampe skrg buktinya gk ada kejelasan , gk ada tindakan , gk ada penyelesaian",13/11/2025 21.25.26,IndiHome
natzyadelia,indihome,comment,0,instagram,negative,WOI BALES DM GUA,13/11/2025 21.20.47,IndiHome
zakigusti_1904,indihome,comment,434,instagram,negative,Goblok2 gini perusahaan milik pemerintah?,13/11/2025 21.20.37,IndiHome
zakigusti_1904,indihome,comment,434,instagram,negative,Woy kont** ngeleg kampg,13/11/2025 21.20.16,IndiHome
yoo26272,indihome,comment,0,instagram,negative,"@yossia_deri emang GK jelas Indihome,tiap hari eror terus pas ditelfon malah GK diangkat """,13/11/2025 21.19.25,IndiHome
iwayanarikrisna,indihome,comment,0,instagram,positive,sampe skrg wifi sy blm aktif luar biasa hebat,13/11/2025 21.17.43,IndiHome
bbacan_07,indihome,comment,95,instagram,negative,"@endnwr_ ihhh samaa, kirain HP lemot gataunya koneksinya",13/11/2025 21.15.35,IndiHome
yossia_deri,indihome,comment,0,instagram,negative,"Udh buat keluhan di call center dan via ig, tetap aja teknisi nga datang untuk perbaiki. 3 hari internet nga bisa digunakan, tapi pembayaran tetap full 30 hari. Boro2 kasi kompensasi ke pelanggan. Makin kesini makin buat rugi customer aja.  Pihak indihome mah tetap untung aja terus",13/11/2025 21.15.08,IndiHome
endnwr_,indihome,comment,182,instagram,negative,@indihome jaringan lu ilang kocak,13/11/2025 21.12.25,IndiHome
endnwr_,indihome,comment,182,instagram,negative,"bayar wifi mahal cuma dapat hikmah nya aja🙌, Indihome",13/11/2025 21.09.55,IndiHome
yoo26272,indihome,comment,0,instagram,negative,"Tiap hari jaringan ilang,udah sekarang bayar mahal,tapi GK bisa dipake, mending pindah aj, Indihome makin GK jelas",13/11/2025 21.09.38,IndiHome
nandatores_,indihome,comment,0,instagram,negative,sebulan bayar 350 rusak sampe 2 hari lebih rugi dong,13/11/2025 20.59.52,IndiHome
indahindahfadilla,indihome,comment,0,instagram,negative,"@indihome gimana nih? Blum ada update sama sekali, duh lah cape banget bolak balik dm, ke kntornya langsung ga berhasil",13/11/2025 20.54.32,IndiHome
sakilamerizun,indihome,comment,177,instagram,negative,"Ga heran sih.  Pengajuan pindah alamat saya saja, sudah mau setahun ga dikerjain. Saya terus bayar aja tapi ga bisa nikmati internetnya",13/11/2025 20.52.52,IndiHome
apaa_punnn,indihome,comment,0,instagram,negative,"Setiap Hari rusak mulu anjirrr wkwkwk,",13/11/2025 20.51.33,IndiHome
sakilamerizun,indihome,comment,177,instagram,negative,Oh...ternyata banyak yang senasib dengan saya. Komplenan tidak lekas teratasi. Sudah mau setahun pengajuan pindah alamat layanan  masih belum dapat dipenuhi,13/11/2025 20.51.21,IndiHome
endnwr_,indihome,comment,182,instagram,neutral,apa coba ini Indihome,13/11/2025 20.45.23,IndiHome
hide19730920,indihome,comment,0,instagram,neutral,balik ada respon pak 🙏 beberapa cluster lain juga sudah banyak yg komplain dengan kendala yg sama pak,13/11/2025 20.45.04,IndiHome
puteeiiiii,indihome,comment,89,instagram,neutral,min tolong cek dm,13/11/2025 20.44.27,IndiHome
hide19730920,indihome,comment,0,instagram,neutral,Info nya masalah sinarmas benar g?,13/11/2025 20.43.54,IndiHome
hide19730920,indihome,comment,0,instagram,negative,2hari ini wifi mati.,13/11/2025 20.43.35,IndiHome
bimacahyaramadhan,indihome,comment,0,instagram,neutral,@indihome udah min,13/11/2025 20.18.20,IndiHome
anggimuhamadidris,indihome,comment,0,instagram,neutral,@indihome direspon dm nya,13/11/2025 20.17.35,IndiHome
ariefyulianahermawan,indihome,comment,0,instagram,negative,Indihome udah gak wortid mending pindah !!!,13/11/2025 20.15.26,IndiHome
titun.21,indihome,comment,0,instagram,neutral,Kk tlg bgt cek Dm,13/11/2025 20.14.25,IndiHome
bimacahyaramadhan,indihome,comment,0,instagram,neutral,"Dm yaa min, lagi gangguan",13/11/2025 20.12.39,IndiHome
ffoxfix,indihome,comment,0,instagram,negative,huft malam hari sering hujan. Jaringan wifi jadi tidak stabil. Mau main Roblox gak bisa. Padahal cuma bisa main Roblox waktu malam hari🥲🥲💔,13/11/2025 20.06.28,IndiHome
anggimuhamadidris,indihome,comment,0,instagram,negative,Ada apa ini indihome? Perlu kah kami pindah ke pesaing mu sekarang???,13/11/2025 19.58.27,IndiHome
rocky_079,indihome,comment,528,instagram,negative,"Tagihan naikk jaringan turunn, di balik kek, kapasitas naik tahihan turunn",13/11/2025 19.58.18,IndiHome
riskakekeu,indihome,comment,456,instagram,negative,@indihome still no response..,13/11/2025 19.53.35,IndiHome
riskakekeu,indihome,comment,456,instagram,neutral,@indihome belum di bls kak? Mohon check DM ya.,13/11/2025 19.50.44,IndiHome
ahmadwahyudifikri,indihome,comment,0,instagram,negative,@indihome tolong cek dm lagi ya min solusi nya ga work,13/11/2025 19.49.57,IndiHome
aniend_tha,indihome,comment,0,instagram,negative,"@indihome tiap hari kok alasan pemeliharaan jaringan trs min, ini kapan koneksinya pulih? Bayar mahal lho, telat aja kena denda..",13/11/2025 19.45.29,IndiHome
rndraptra_,indihome,comment,0,instagram,negative,NGELAGGGGGGGGGGGGGGGGGGGGG,13/11/2025 19.36.32,IndiHome
muhammadrayyan107,indihome,comment,2,instagram,neutral,@indihome dm nya bls mind,13/11/2025 19.34.56,IndiHome
deasundayani24,indihome,comment,0,instagram,neutral,"Cek dm ya min, makasih",13/11/2025 19.23.58,IndiHome
nadyyis,indihome,comment,0,instagram,neutral,@indihome tlg cek dm lg,13/11/2025 18.59.34,IndiHome
aniend_tha,indihome,comment,0,instagram,negative,@indihome Dm slow respon,13/11/2025 18.58.01,IndiHome
mudela47,indihome,comment,0,instagram,negative,Seharian gk konek kenapa ini min ?,13/11/2025 18.44.53,IndiHome
aniend_tha,indihome,comment,0,instagram,negative,"@indihome gimana ini Min, koneksi internet dr siang ilang😭",13/11/2025 18.44.44,IndiHome
isisunshine_,indihome,comment,0,instagram,neutral,"Cek DM min, dari semalam gangguan terus.  Di pc teknisi ga dijawab jawab, pc ke nomor resmi IndiHome jg engga",13/11/2025 18.32.43,IndiHome
adv.alisupratono,indihome,comment,0,instagram,negative,Bagaimana jaringan lemot dan harus ada penambahan biaya agar stabil apakah harus beralih ke wif lain,13/11/2025 18.23.31,IndiHome
cimolodonn,indihome,comment,0,instagram,negative,@indihome PAKE TU OTAK 🧠,13/11/2025 18.19.53,IndiHome
cimolodonn,indihome,comment,0,instagram,neutral,@indihome tau brisik ga lu? dr 2 minggu udh gw dm,13/11/2025 18.19.48,IndiHome
addictivism,indihome,comment,2154,instagram,negative,loyalty itu permanen apa engga si?,13/11/2025 18.17.53,IndiHome
irnawaty02,indihome,comment,0,instagram,neutral,@indihome udh 3 hari ini min,13/11/2025 18.10.34,IndiHome
icamelinia,indihome,comment,4618,instagram,neutral,"dm saya dari tanggal 7 november 2025, kenapa gak direspon ya?",13/11/2025 18.08.17,IndiHome
dewie.yulianti,indihome,comment,0,instagram,neutral,@indihome Iya Makasih sudah dibalas😊,13/11/2025 18.07.40,IndiHome
irnawaty02,indihome,comment,0,instagram,negative,Min ini jaringannya kenapa lemot bgt sih padahal udah bayar loh .,13/11/2025 18.07.26,IndiHome
lenie2512,indihome,comment,0,instagram,neutral,Cek dm kak.mau ngeluh sinyal ke 188 selalu di matiin.,13/11/2025 18.01.56,IndiHome
dewie.yulianti,indihome,comment,0,instagram,negative,"@indihome kirain kue cucur anget""😂😂😂",13/11/2025 18.01.46,IndiHome
oney3,indihome,comment,835,instagram,negative,Penanganan sampe mana ? Dari kemarin trouble,13/11/2025 17.58.18,IndiHome
hilmii.af,indihome,comment,2765,instagram,negative,"ini sinyal nya hilang"" an terus, padahal bayar sudah tepat waktu nya tapi selalu hilang an udah beberapa bulan masih aja gitu",13/11/2025 17.58.18,IndiHome
peanut_garden_frozen_food,indihome,comment,0,instagram,neutral,"Oyyy tv on demand trans7 dibuka lagi dong, kasus pesantren-nya juga udah sebulan yg lalu",13/11/2025 17.56.48,IndiHome
nomitasani,indihome,comment,1318,instagram,neutral,@indihome sudah dm min,13/11/2025 17.56.05,IndiHome
nomitasani,indihome,comment,1318,instagram,negative,Apa lagi eror jaringannya min? Dari tadi siang g ada koneksi sama sekali,13/11/2025 17.46.41,IndiHome
nomitasani,indihome,comment,1318,instagram,negative,Apa lagi gangguan ya min?,13/11/2025 17.45.57,IndiHome
apenjerrrrrrrr,indihome,comment,789,instagram,negative,"seharian gada internet akses pdahal bayaran nya maju tgl nya, ini hrs viral dlu ya baru bebenah?",13/11/2025 17.43.40,IndiHome
gajlas__,indihome,comment,0,instagram,negative,"Anj lah sinyal lu kaya anj, gwa losestreak gara gara ni sinyal",13/11/2025 17.40.21,IndiHome
adkdjl27,indihome,comment,0,instagram,negative,Ini gimana ngelag terus padhl pasang yang 50 Mbps tapi kok lemot terus,13/11/2025 17.37.07,IndiHome
uunggaa_,indihome,comment,0,instagram,negative,@indihome halah dibalesin juga boot males,13/11/2025 17.36.36,IndiHome
caffeinatedgurl_,indihome,comment,0,instagram,positive,"disuruh nunggu petugas 1x36 jam, ya terus kalo belum ada petugasnya wifi nya dibiarin ga ada koneksinya gitu? brrati selama bebrapa hari gabisa internetan dong, enak bnget bayarnya tetep full",13/11/2025 17.35.33,IndiHome
uunggaa_,indihome,comment,0,instagram,negative,@auuuuuulq iyah ih ga ada tindaklanjutnya sama sekali,13/11/2025 17.29.08,IndiHome
dewie.yulianti,indihome,comment,0,instagram,neutral,Balas DM saya dong... Wifi saya ga bisa ganti password,13/11/2025 17.23.36,IndiHome
bfriyaniii,indihome,comment,526,instagram,positive,@indihome BURUAN!!!,13/11/2025 17.22.25,IndiHome
salmanhidayah,indihome,comment,218,instagram,negative,@indihome parah,13/11/2025 17.20.42,IndiHome
silmimznash,indihome,comment,0,instagram,positive,@syaivanfauzi duh bener banget kak ini gimna @indihome,13/11/2025 17.18.28,IndiHome
bfriyaniii,indihome,comment,526,instagram,neutral,Tolong respon dengan cepat DM saya ya..,13/11/2025 17.16.26,IndiHome
jumriahsykur,indihome,comment,0,instagram,negative,woi anj lah ini jaringan masak jaringan udah ngelag putus nyambung lagi mana di pakai ngegame kalo putus nyambung kan buat kita kalah perbaiki lah Indihome udah 1 Minggu kayak gini gimana lahh rugi dong kita bayar nya kalau jaringan nya gak berkualitas kayak harga nyaa aduhh min balas donggg udah bikin emosi ini udah seminggu kayak gini terus,13/11/2025 17.14.19,IndiHome
midnightatlanta,indihome,comment,0,instagram,neutral,@indihome udah ka cek dm,13/11/2025 17.12.47,IndiHome
syaivanfauzi,indihome,comment,186,instagram,negative,@rizkyparulian bagus bang kamu 1x24 jam rumah sayaa udah 1 mingguan mana udah saya bayar angsuran bulanan nya kacauuuuu @indihome,13/11/2025 17.10.10,IndiHome
midnightatlanta,indihome,comment,0,instagram,neutral,ada yg sama dari jam 1 mlm ini wifi masih gd internet sampe skrg?,13/11/2025 17.10.06,IndiHome
syaivanfauzi,indihome,comment,186,instagram,negative,Sudah 1 mingguan jaringan hilang padahal sudah membayar teknisi nya di telfon malah kaga di angkat gimana sih pelayanan nya padahal g pernah telat bayar,13/11/2025 17.08.59,IndiHome
bungasafitri_16,indihome,comment,0,instagram,negative,@indihome pusing pusing ah,13/11/2025 17.08.08,IndiHome
bungasafitri_16,indihome,comment,0,instagram,negative,@rizkyparulian Wkwkw bener lagi lelet bgt kantor cabang kerja nya juga ih sebel,13/11/2025 17.06.37,IndiHome
bungasafitri_16,indihome,comment,0,instagram,negative,"Cek dm kakak sayang, tindakannya lelet bgt huhu 😭",13/11/2025 17.03.51,IndiHome
wdrn.oct,indihome,comment,383,instagram,negative,"Saat berhenti langganan baru tau kalau ada 2 add on di paket indihome ku. Satu game satu nya lagi seemless gitu. Sebelumnya ada usetv. Awalnya di bilang gratis. Padahal dari awal sudah bilang tidak ada yg pakai tambahan"" itu. Saya punya 50mbps di bilang pas tutup. Tapi tiap bulan kena 350rb. Bener"" tidak recomend banget ini internet.",13/11/2025 16.58.38,IndiHome
chads2.2,indihome,comment,7,instagram,negative,Internet nya woi benerin,13/11/2025 16.53.46,IndiHome
caffeinatedgurl_,indihome,comment,0,instagram,negative,@indihome klian yg ga bales weh,13/11/2025 16.49.54,IndiHome
caffeinatedgurl_,indihome,comment,0,instagram,negative,@indihome emg dari klian aja yg sering gangguan,13/11/2025 16.47.00,IndiHome
alamsubure,indihome,comment,0,instagram,neutral,@indihome kalo kurang karyawan buka loker ya biar pelayanannya cpt sesuai SOP yg kalian gaungkan,13/11/2025 16.38.07,IndiHome
alamsubure,indihome,comment,0,instagram,negative,@indihome di DM Suruh nunggu nunggu nunggu,13/11/2025 16.37.36,IndiHome
caffeinatedgurl_,indihome,comment,0,instagram,negative,"kemarin LOS Merah ini apalagi sih gangguannya, heran ada aja",13/11/2025 16.37.01,IndiHome
caffeinatedgurl_,indihome,comment,0,instagram,neutral,@indihome TINGGAL CEK UDAH DM!,13/11/2025 16.36.41,IndiHome
ukonnnnn,indihome,comment,0,instagram,neutral,cek dm ka,13/11/2025 16.34.12,IndiHome
alamsubure,indihome,comment,0,instagram,neutral,"@indihome jawaban kalian cuma tunggu aja, dari 3 hari yg lalu saya tlp 188 jawaban sama ditunggu di cek dalam pengecekan sampe DM pun isinya sama",13/11/2025 16.33.14,IndiHome
caffeinatedgurl_,indihome,comment,0,instagram,negative,"baru 5 hari yg laluu loh, ini udah gangguan lagi?",13/11/2025 16.32.55,IndiHome
zafahlevii_,indihome,comment,0,instagram,negative,"Oi benerin jaringannya kocak, kerjaan gua keganggu. Kalau gini mulu gua bakalan pindah & gak mau lagi pakai INDIHOME @indihome",13/11/2025 16.26.27,IndiHome
alamsubure,indihome,comment,0,instagram,negative,@indihome jawabannya ga ada cuma template tunggu tunggu hahaha,13/11/2025 16.24.41,IndiHome
alamsubure,indihome,comment,0,instagram,negative,@indihome ga ada solusi cuma tunggu tunggu tungguuuuu aj,13/11/2025 16.20.53,IndiHome
alamsubure,indihome,comment,0,instagram,negative,@indihome kalo cuma di cek percuma ga ada progressnya,13/11/2025 16.20.34,IndiHome
sugestea_indonesia,indihome,comment,0,instagram,neutral,@indihome sudah ku DM ya Min...,13/11/2025 16.15.12,IndiHome
alamsubure,indihome,comment,0,instagram,negative,@indihome perusahan monopoli tp tidak sanggup melayani..,13/11/2025 16.14.07,IndiHome
al_arif212,indihome,comment,0,instagram,negative,Selalu losss sinyal,13/11/2025 16.10.59,IndiHome
sugestea_indonesia,indihome,comment,0,instagram,neutral,@indihome sudah Min.. sepertinya sempat tersambar petir Min... bisa di bantu?,13/11/2025 16.09.45,IndiHome
sugestea_indonesia,indihome,comment,0,instagram,neutral,"Hallo Min... ada nomor Customer Service yang bisa dihubungi? Saya ingin laporan, kalau sinyal wifi indihome saya loss sinyal... bisa di bantu?",13/11/2025 15.58.28,IndiHome
alamsubure,indihome,comment,0,instagram,negative,@indihome mana jawabannya.  Disuruh dm tp dianggurin,13/11/2025 15.58.17,IndiHome
izaaallly,indihome,comment,0,instagram,negative,"@indihome  tadinya ngga ada masalah min ,  tapi mendadak ngga ada internetnya. Dan lampu LOS nya menyala merah, lalu saya coba cabut dari listrik dan coba mencoloknya lagi lampu LOS nya tidak menyala lagi tetapi lampu internetnya juga ngga nyala lagi.",13/11/2025 15.52.11,IndiHome
napwijaya_,indihome,comment,112,instagram,negative,"Kalau cara anda menaikan tagihan tanpa persetujuan customer lama² akan kabur customer anda kasian sales anda di lapangan cari buyer, Cara CS tidak bisa menyelesaikan permasalahan Cust, Cek DM saya CS seperti robot AI gak ada solusi",13/11/2025 15.50.58,IndiHome
alamsubure,indihome,comment,0,instagram,negative,"Halo ka.. pelayanan sangat buruk.. sya mengajuka permohonan tambah pemakaian dari internet + telpon, dari tanggal 7 tp sampai hari ini tidak ada kabarnya. Setiap di tanyakan ke 188 jawaban template ga ada ngasih jawaban jls. Tlg kinerjanya ditingkatkan.  Saya minta kejelasan dan percepatan",13/11/2025 15.42.49,IndiHome
srhwijaya9,indihome,comment,4433,instagram,neutral,Hallo min cek DM yaaa terimakasih,13/11/2025 15.41.05,IndiHome
napwijaya_,indihome,comment,112,instagram,negative,"@indihome Udah 3 hari komplain gak pernah di revisi tagihan nya saya gak pernah setuju upgrade speed, saya berhenti langganan bagaimana proses proses nya",13/11/2025 15.37.29,IndiHome
napwijaya_,indihome,comment,112,instagram,negative,Cek DM udah 3 hari komplain gak ada perbaikan tagihan yang gak sesuai,13/11/2025 15.35.03,IndiHome
izaaallly,indihome,comment,0,instagram,neutral,Min kalo lampu bagian internetnya ngga menyala / kedap kedip itu artinya apa ya min ? Soalnya ngga bisa buka apa² juga sekarang jadinya,13/11/2025 15.32.42,IndiHome
dewiiioktavianii,indihome,comment,817,instagram,negative,kak baca DM. sudah bbrp kali kena troble tapi lama ga ada kejalasan,13/11/2025 15.26.36,IndiHome
daffnainggolan,indihome,comment,304,instagram,negative,error lagi selalu di pertengahan bulan😂😂,13/11/2025 15.26.04,IndiHome
renny_danishrz,indihome,comment,2029,instagram,neutral,@madu_bremono_super iyaa ni sama tau tau tagihan naik,13/11/2025 15.25.40,IndiHome
amanda.malisan,indihome,comment,1340,instagram,negative,"@indihome gak usah lanjutin lanjutin, gak ada juga eksekusi kalian. LAMBAT!!",13/11/2025 15.24.56,IndiHome
renny_danishrz,indihome,comment,2029,instagram,negative,Naikin tarif seenaknya. Ga ada penyelesaiannya. Mana sering gangguan,13/11/2025 15.23.24,IndiHome
gungmerr,indihome,comment,1509,instagram,negative,"wifi los udah 4 hari gada penanganan apa"" anj",13/11/2025 15.17.52,IndiHome
amanda.malisan,indihome,comment,1340,instagram,negative,"@indihome kirim teknisi, gak usah nunggu 1x36 jam. Suruh bayar ontime, sudah ada keluhan lelet. Yang dahulukan kalau mau pasang baru, yang udah pasang gk di prioritaskan",13/11/2025 15.17.26,IndiHome
arie_rudinsyurur,indihome,comment,148,instagram,neutral,"Halo min, tolong dibantu komisi sales Indihome blm cair dari tgl 10",13/11/2025 15.14.47,IndiHome
